,index_seg,cycle_lane,is_shared,cycle_way,side_walk,bikable
3856,8526,both,0,,,
3857,8527,both,0,,,
3858,8528,,0,,both,
3859,8531,,0,,both,
3860,8532,,0,,both,
3861,8533,,0,,both,
3862,8534,,0,,both,
3863,8535,,0,,both,
3864,8536,,0,,both,
3865,8537,,0,,both,
3866,8547,,0,,both,
3867,8548,,0,,both,
3868,8558,,0,,both,
3869,8559,,0,,both,
3870,8560,,0,,both,
3871,8561,,0,,both,
3872,8562,,0,,both,
3873,8566,,0,,both,
3874,8567,,0,,both,
3875,8568,,0,,both,
3876,8569,,0,,both,
3877,8570,,0,,both,
3878,8571,,0,,both,
3879,8572,,0,,both,
3880,8574,both,0,,both,yes
3881,8575,,0,,both,
3882,8576,,0,,both,
3883,8577,,0,,both,yes
3884,8578,,0,,both,yes
3885,8579,,0,,both,
3886,8580,,0,,both,
3887,8581,,0,,no,
3888,8582,,0,,no,
3889,8583,,0,,no,
3890,8584,,0,,no,
3891,8585,,0,,both,
3892,8586,,0,,both,
3893,8587,,0,,both,
3894,8592,,0,,both,
3895,8596,,0,both,,
3896,8597,,0,both,,
3897,8598,,0,both,,
3898,8599,,0,both,,
3899,8617,,0,,both,
3900,8636,,0,,right,
3901,8638,,0,,both,
3902,8639,,0,,both,
3903,8640,,0,,both,yes
3904,8641,,0,,both,yes
3905,8642,,0,,both,
3906,8643,,0,,both,
3907,8644,,0,,both,
3908,8648,,0,,both,
3909,8649,,0,,both,
3910,8651,,0,,both,
3911,8652,,0,,both,
3912,8653,,0,,both,
3913,8654,,0,,both,
3914,8655,,0,,both,
3915,8662,,0,,both,
3916,8663,,0,,both,
3917,8676,,0,,both,
3918,8677,,0,,both,
3919,8678,,0,,both,
3920,8691,,0,both,,
3921,8694,,0,,both,
3922,8695,,0,,both,
3923,8696,,0,,both,
3924,8697,,0,,both,
3925,8698,,0,,both,
3926,8699,,0,,both,yes
3927,8702,one,0,,both,
3928,8703,one,0,,both,
3929,8704,,0,,both,
3930,8706,one,0,,both,
3931,8707,one,0,,both,
3932,8708,one,0,,both,
3933,8709,one,0,,both,yes
3934,8710,one,0,,both,
3935,8726,,0,,both,
3936,8727,,0,,both,
3937,8752,,0,,both,
3938,8753,,0,,both,
3939,8754,,0,,both,
3940,8761,one,0,,both,
3941,8762,one,0,,both,
3942,8763,right,0,,right,
3943,8764,right,0,,right,
3944,8765,right,0,,right,
3945,8766,right,0,,right,
3946,8767,,0,,both,
3947,8781,,0,,both,
3948,8782,,0,,both,
3949,8783,,0,,both,
3950,8784,,0,,both,
3951,8785,,0,,both,
3952,8786,,0,,both,
3953,8797,,0,,both,
3954,8800,,0,,left,
3955,8801,,0,,left,
3956,8802,,0,,left,
3957,8814,,0,,,yes
3958,8815,,0,,both,
3959,8816,,0,,both,
3960,8817,,0,,both,
3961,8818,,0,,both,
3962,8819,,0,,both,
3963,8820,,0,,both,
3964,8821,,0,,left,
3965,8841,,0,,both,
3966,8842,,0,,both,
3967,8843,,0,,both,
3968,8844,,0,,both,
3969,8846,,0,,both,
3970,8847,,0,,both,
3971,8896,,0,,right,
3972,8897,,0,,right,
3973,8898,,0,,right,
3974,8907,one,0,,both,
3975,8908,one,0,,both,
3976,8909,one,0,,both,
3977,8910,one,0,,both,
3978,8911,one,0,,both,
3979,8912,one,0,,both,
3980,8913,one,0,,both,
3981,8915,,0,,both,
3982,8918,,0,,both,
3983,8919,,0,,right,
3984,8922,,0,,both,
3985,8927,,0,,both,
3986,8928,,0,,both,
3987,8945,,0,,right,
3988,8952,,0,,both,yes
3989,8953,,0,,both,
3990,8954,,0,,both,
3991,8956,both,0,,,
3992,8957,both,0,,,
3993,8958,both,0,,,
3994,8959,both,0,,,
3995,8960,both,0,,,
3996,8961,both,0,,,
3997,8962,both,0,,,
3998,8984,both,1,,both,
3999,8985,both,1,,both,
4000,8986,both,1,,both,
4001,8987,both,1,,both,
4002,8988,both,1,,both,
4003,8989,both,1,,both,
4004,8990,both,1,,both,
4005,8991,both,1,,both,
4006,8992,both,1,,both,
4007,8993,both,1,,both,
4008,8994,both,1,,both,
4009,8995,both,1,,both,
4010,8996,both,1,,both,
4011,8998,,0,,both,
4012,8999,,0,,both,
4013,9000,,0,,right,
4014,9018,,0,,both,
4015,9019,,0,,both,
4016,9020,,0,,both,
4017,9051,,0,,,yes
4018,9052,,0,,,yes
4019,9055,,0,,,yes
4020,9060,,0,,,yes
4021,9061,,0,,,yes
4022,9070,,0,both,,
4023,9083,,0,,both,
4024,9084,,0,,both,
4025,9135,both,0,,both,
4026,9136,both,0,,both,
4027,9137,both,0,,both,
4028,9145,,0,,,yes
4029,9161,,0,,both,
4030,9162,,0,,both,
4031,9163,,0,,both,
4032,9164,,0,,both,
4033,9165,,0,,both,
4034,9166,,0,,both,
4035,9167,,0,,both,
4036,9168,,0,,both,
4037,9169,,0,,both,
4038,9170,,0,,both,
4039,9186,both,0,,both,
4040,9187,both,0,,both,
4041,9192,,0,,both,
4042,9193,,0,,both,
4043,9194,,0,,both,
4044,9195,,0,,both,
4045,9196,,0,,both,
4046,9197,,0,,both,
4047,9198,,0,,both,
4048,9199,,0,,both,
4049,9207,,0,,,yes
4050,9208,,0,,,yes
4051,9209,,0,,,yes
4052,9210,,0,,,yes
4053,9211,,0,,,yes
4054,9212,,0,,,yes
4055,9214,,0,,,yes
4056,9215,,0,,,yes
4057,9218,,0,,both,
4058,9219,,0,,both,
4059,9220,,0,,both,
4060,9221,,0,,both,
4061,9222,,0,,both,
4062,9223,,0,,both,
4063,9224,,0,,both,
4064,9225,,0,,both,
4065,9226,,0,,both,
4066,9227,,0,,both,
4067,9228,,0,,both,
4068,9229,,0,,both,
4069,9230,both,0,,both,yes
4070,9231,both,0,,both,yes
4071,9232,both,0,,both,yes
4072,9233,both,0,,both,yes
4073,9236,,0,,both,
4074,9248,,0,both,,
4075,9252,,0,,left,
4076,9253,,0,,left,
4077,9254,,0,,left,
4078,9255,,0,,left,
4079,9256,,0,,left,
4080,9257,,0,,left,
4081,9266,both,0,,,
4082,9267,both,0,,,
4083,9269,both,0,,,
4084,9270,both,0,,,
4085,9291,,0,,both,
4086,9292,,0,,both,
4087,9293,,0,,both,
4088,9294,,0,,both,
4089,9311,,0,,,no
4090,9312,,0,,right,
4091,9314,,0,,right,
4092,9315,,0,,left,
4093,9316,,0,,left,
4094,9317,,0,,left,
4095,9318,,0,,both,
4096,9319,,0,,left,
4097,9320,,0,,left,
4098,9321,,0,,left,
4099,9353,,0,,,yes
4100,9356,,0,,,yes
4101,9357,,0,,,yes
4102,9366,,0,,left,
4103,9367,,0,,,no
4104,9368,,0,,left,
4105,9369,,0,,left,
4106,9371,,0,,both,
4107,9372,,0,,both,
4108,9373,,0,,both,
4109,9383,one,0,,,
4110,9384,one,0,,,
4111,9385,one,0,,,
4112,9386,one,0,,,
4113,9387,one,0,,,
4114,9401,,0,both,,
4115,9413,,0,,,yes
4116,9442,,0,,both,
4117,9443,,0,,both,
4118,9444,,0,,both,
4119,9445,,0,,both,
4120,9446,,0,,both,
4121,9447,,0,,both,
4122,9448,,0,,both,
4123,9449,,0,,both,
4124,9450,,0,,both,
4125,9451,,0,,both,
4126,9464,,0,,both,yes
4127,9465,,0,,both,
4128,9482,,0,,,yes
4129,9499,,0,,both,
4130,9500,,0,,both,
4131,9502,,0,,both,
4132,9503,,0,,both,
4133,9504,,0,,both,
4134,9505,,0,,both,
4135,9508,,0,,both,
4136,9509,,0,,both,
4137,9510,,0,,both,
4138,9511,,0,,both,
4139,9551,,0,,both,
4140,9552,,0,,left,
4141,9553,,0,,left,
4142,9554,,0,,left,
4143,9555,,0,,left,yes
4144,9570,,0,,no,
4145,9571,,0,,no,
4146,9572,,0,,both,
4147,9573,,0,,left,
4148,9576,,0,,both,
4149,9577,,0,,both,
4150,9578,,0,,both,
4151,9579,,0,,both,
4152,9596,,0,both,,yes
4153,9635,,0,,both,
4154,9636,,0,,both,
4155,9637,,0,,both,
4156,9638,,0,,both,
4157,9639,,0,,both,
4158,9647,,0,,both,
4159,9678,,0,,both,
4160,9679,,0,,both,
4161,9700,,0,,both,
4162,9701,,0,,both,
4163,9702,,0,,both,
4164,9712,,0,,no,
4165,9713,,0,,both,
4166,9714,,0,,both,
4167,9715,,0,,left,
4168,9716,,0,,no,
4169,9727,,0,,both,
4170,9728,,0,,both,
4171,9729,,0,,both,
4172,9730,,0,,both,
4173,9731,,0,,both,
4174,9732,,0,,both,
4175,9733,,0,,both,
4176,9734,,0,,both,
4177,9735,,0,,both,
4178,9736,,0,,both,
4179,9737,,0,,both,
4180,9738,,0,,both,
4181,9739,,0,,both,
4182,9746,,0,,right,yes
4183,9747,,0,,both,
4184,9748,,0,,both,
4185,9749,,0,,both,
4186,9750,,0,both,both,
4187,9751,,0,,both,
4188,9752,,0,,both,
4189,9753,,0,,both,
4190,9754,,0,,both,
4191,9755,,0,,both,
4192,9756,,0,,both,
4193,9757,,0,,both,
4194,9758,,0,,both,
4195,9759,,0,,both,
4196,9784,,0,,no,
4197,9789,,0,,,yes
4198,9790,,0,,,yes
4199,9791,,0,,,yes
4200,9807,,0,,both,
4201,9808,,0,,both,
4202,9809,,0,,both,
4203,9810,,0,,both,
4204,9811,,0,,both,
4205,9820,,0,,both,
4206,9821,,0,,both,
4207,9833,,0,,both,
4208,9840,,0,,,yes
4209,9841,,0,,,yes
4210,9843,,0,,both,
4211,9844,,0,,both,
4212,9884,both,0,,,
4213,9885,both,0,,,
4214,9886,both,0,,,
4215,9898,,0,,left,yes
4216,9899,,0,,left,
4217,9920,,0,,both,
4218,9921,,0,,both,yes
4219,9922,,0,,both,
4220,9923,,0,,both,
4221,9924,,0,,both,
4222,9925,,0,,both,
4223,9926,,0,,both,
4224,9997,,0,,no,
4225,9998,,0,,both,
4226,9999,,0,,both,yes
4227,10000,,0,,both,
4228,10038,one,0,,,
4229,10051,both,0,,,
4230,10052,both,0,,,
4231,10053,both,0,,,
4232,10101,both,0,,,
4233,10102,both,0,,,
4234,10103,both,0,,,
4235,10104,one,0,,,
4236,10149,both,0,,both,
4237,10150,both,0,,both,
4238,10151,both,0,,both,
4239,10152,both,0,,,
4240,10153,both,0,,,
4241,10164,,0,,,yes
4242,10196,,0,,both,
4243,10197,,0,,both,
4244,10198,both,0,,both,
4245,10199,both,0,,both,
4246,10248,,0,,both,
4247,10249,,0,,no,
4248,10250,,0,,both,
4249,10251,,0,,both,
4250,10256,both,0,,both,
4251,10257,,0,,both,
4252,10258,,0,,both,
4253,10259,both,0,,both,
4254,10260,both,0,,both,
4255,10261,both,0,,both,
4256,10281,,0,both,,
4257,10303,both,0,,both,
4258,10304,both,0,,both,
4259,10305,both,0,,both,
4260,10306,both,0,,both,
4261,10334,,0,,both,
4262,10406,,0,,both,
4263,10407,both,0,,,
4264,10409,both,0,,both,yes
4265,10410,both,1,,both,
4266,10411,both,0,,both,yes
4267,10412,both,0,,both,yes
4268,10413,,0,,both,yes
4269,10414,,0,,both,yes
4270,10415,,0,,both,
4271,10416,,0,,both,
4272,10417,,0,,both,
4273,10418,,0,,both,
4274,10419,,0,,both,
4275,10434,,0,,,yes
4276,10453,,0,,,yes
4277,10454,,0,,,yes
4278,10506,,0,,,yes
4279,10507,,0,,both,
4280,10508,,0,,both,
4281,10509,,0,,both,
4282,10510,,0,,both,
4283,10511,,0,,both,
4284,10512,,0,,both,
4285,10513,,0,,both,
4286,10514,,0,,both,
4287,10515,,0,,both,
4288,10516,,0,,both,
4289,10538,,0,,both,
4290,10539,,0,,both,
4291,10540,,0,,both,
4292,10541,,0,,both,
4293,10542,,0,,both,
4294,10543,,0,,both,
4295,10544,,0,,both,
4296,10545,,0,,both,
4297,10546,,0,,both,
4298,10547,,0,,both,
4299,10548,,0,,both,
4300,10549,,0,,both,
4301,10550,,0,,both,
4302,10551,,0,,both,
4303,10552,,0,,both,
4304,10593,,0,,both,
4305,10594,,0,,both,
4306,10595,,0,,both,
4307,10597,,0,both,,
4308,10598,,0,both,,
4309,10599,,0,both,,
4310,10647,,0,,both,
4311,10738,,0,,,yes
4312,10984,,0,,,yes
4313,10993,,0,,left,
4314,10995,,0,,both,
4315,10996,,0,,both,
4316,10997,,0,,both,
4317,10998,,0,,both,yes
4318,10999,,0,,both,yes
4319,11000,,0,,both,
4320,11001,,0,,both,
4321,11044,,0,,both,
4322,11048,,0,,both,
4323,11049,,0,,both,
4324,11050,one,1,,,
4325,11128,one,0,,,
4326,11129,one,0,,,
4327,11130,one,0,,,
4328,11131,one,0,,,
4329,11132,one,0,,,
4330,11179,,0,,both,
4331,11200,,0,,both,
4332,11201,,0,,both,
4333,11202,,0,,both,
4334,11203,,0,,both,
4335,11204,,0,,both,
4336,11205,,0,,both,
4337,11206,,0,,both,
4338,11207,,0,,,yes
4339,11208,,0,,,yes
4340,11257,,0,,,yes
4341,11258,,0,,,yes
4342,11259,,0,,,yes
4343,11260,,0,,,yes
4344,11361,one,0,,,
4345,11362,one,0,,,
4346,11363,one,0,,,
4347,11364,one,0,,,
4348,11365,one,0,,,
4349,11366,one,0,,,
4350,11426,one,0,,,
4351,11468,,0,,both,
4352,11469,,0,,both,
4353,11470,,0,,both,
4354,11471,,0,,both,
4355,11472,,0,,both,
4356,11475,one,0,,,
4357,11476,one,0,,,
4358,11477,one,0,,,yes
4359,11478,one,0,,,
4360,11479,one,0,,,
4361,11480,one,0,,,
4362,11481,one,0,,,
4363,11482,one,0,,,yes
4364,11483,one,0,,,yes
4365,11516,both,0,,,
4366,11517,both,0,,,
4367,11518,both,0,,,
4368,11519,both,0,,,
4369,11520,both,0,,,
4370,11521,both,0,,,
4371,11550,,0,,,yes
4372,11649,,0,,,yes
4373,11650,,0,,,yes
4374,11806,,0,,,yes
4375,11808,,0,one,,yes
4376,11809,,0,one,,no
4377,11838,,0,,no,
4378,11839,,0,,no,no
4379,11840,,0,,,yes
4380,11877,,0,,,no
4381,11878,,0,,,yes
4382,11886,,0,,,yes
4383,11887,,0,,,yes
4384,11889,,0,,no,
4385,11890,,0,,both,
4386,11891,,0,,both,
4387,11906,,0,one,,no
4388,11907,,0,,,no
4389,11910,,0,,,yes
4390,11933,,0,,both,
4391,11934,,0,,both,
4392,11936,,0,,both,
4393,11937,,0,,both,
4394,11938,,0,,both,
4395,11942,,0,both,,
4396,11943,,0,both,,
4397,11944,,0,,,yes
4398,11945,,0,,,yes
4399,11947,,0,,no,
4400,11948,,0,,no,
4401,11949,,0,,both,
4402,11951,,0,,both,
4403,11952,both,0,both,,yes
4404,11953,,0,,both,yes
4405,11954,,0,,right,yes
4406,11960,,0,,both,
4407,11961,,0,,both,
4408,11962,,0,,both,
4409,11963,,0,,both,
4410,11964,,0,,both,
4411,11972,,0,,both,
4412,11973,,0,,right,
4413,11980,,0,,both,
4414,12041,,0,,,yes
4415,12051,,0,,no,
4416,12052,,0,,no,
4417,12053,,0,,no,
4418,12054,,0,,no,
4419,12055,,0,,no,
4420,12056,,0,,no,
4421,12064,,0,both,,yes
4422,12073,,0,,both,yes
4423,12074,,0,,both,yes
4424,12075,,0,,both,yes
4425,12076,,0,,both,yes
4426,12077,,0,,both,yes
4427,12083,,0,,right,
4428,12084,,0,,no,
4429,12085,,0,,no,
4430,12086,,0,,no,
4431,12097,,0,,both,
4432,12098,,0,,,yes
4433,12099,,0,,,yes
4434,12100,,0,,,yes
4435,12101,,0,,,yes
4436,12104,,0,,both,yes
4437,12105,,0,,both,yes
4438,12108,,0,,,yes
4439,12118,,0,,,yes
4440,12119,,0,,,yes
4441,12122,,0,,,yes
4442,12132,,0,,both,
4443,12133,,0,,both,
4444,12134,,0,,both,
4445,12135,,0,,both,yes
4446,12141,,0,,no,yes
4447,12154,,0,,,yes
4448,12155,,0,,,yes
4449,12174,,0,,,yes
4450,12175,,0,,,yes
4451,12194,,0,,both,
4452,12195,,0,,no,
4453,12196,,0,,no,
4454,12197,,0,,,yes
4455,12202,,0,,,yes
4456,12211,,0,,right,
4457,12212,,0,,no,
4458,12255,,0,,,yes
4459,12256,both,0,both,both,yes
4460,12257,both,0,both,both,
4461,12258,both,0,both,both,
4462,12259,both,0,both,both,
4463,12260,both,0,both,both,
4464,12261,both,0,both,both,
4465,12262,both,0,both,both,
4466,12263,both,0,both,both,
4467,12264,both,0,both,both,
4468,12265,both,0,both,both,
4469,12266,one,0,both,,
4470,12267,one,0,both,,
4471,12268,one,0,both,,
4472,12270,both,0,both,,
4473,12271,one,0,both,,
4474,12272,one,0,both,,
4475,12284,,0,,both,
4476,12303,,0,,both,
4477,12304,,0,,no,
4478,12308,both,0,both,,
4479,12309,both,0,both,,
4480,12310,both,0,both,,
4481,12311,both,0,both,,
4482,12312,one,0,both,,
4483,12313,,0,both,,
4484,12352,,0,,both,
4485,12353,,0,,both,
4486,12408,both,1,,,
4487,12409,,0,,,yes
4488,12410,both,1,,,
4489,12416,,0,one,,yes
4490,12419,,0,one,,no
4491,12420,,0,one,no,no
4492,12429,,0,,both,
4493,12430,,0,,both,
4494,12431,,0,,both,
4495,12432,,0,,both,
4496,12434,,0,,,yes
4497,12435,,0,both,,
4498,12436,,0,,,yes
4499,12454,,0,,both,
4500,12455,,0,,both,
4501,12456,,0,,both,
4502,12457,,0,,both,
4503,12458,,0,,both,
4504,12459,,0,,no,
4505,12460,,0,,no,
4506,12461,,0,,no,
4507,12462,,0,,no,
4508,12463,,0,,no,
4509,12471,,0,,,yes
4510,12472,,0,,,yes
4511,12478,,0,,,yes
4512,12491,,0,,,yes
4513,12492,,0,both,,no
4514,12493,,0,both,,no
4515,12494,,0,both,,no
4516,12504,,0,,no,yes
4517,12505,,0,,both,yes
4518,12506,,0,,left,yes
4519,12507,,0,,left,yes
4520,12508,,0,,no,
4521,12509,,0,,no,
4522,12510,,0,,no,
4523,12511,,0,,no,
4524,12512,,0,,no,
4525,12521,,0,,both,
4526,12522,,0,,both,yes
4527,12523,,0,,both,yes
4528,12524,,0,,both,yes
4529,12525,,0,,both,yes
4530,12529,,0,,,yes
4531,12536,,0,,both,yes
4532,12537,,0,,both,yes
4533,12539,,0,,both,
4534,12541,,0,,,yes
4535,12565,,0,,both,yes
4536,12566,,0,,both,yes
4537,12567,,0,,both,yes
4538,12568,,0,,right,yes
4539,12569,,0,,both,yes
4540,12570,,0,,both,
4541,12573,,0,,both,yes
4542,12574,,0,,both,
4543,12575,,0,,both,
4544,12576,,0,,both,yes
4545,12580,,0,,,yes
4546,12589,,0,,,yes
4547,12590,,0,,,yes
4548,12591,,0,,,yes
4549,12594,,0,,,yes
4550,12596,,0,,,yes
4551,12597,,0,,,yes
4552,12598,,0,,,yes
4553,12599,,0,,,yes
4554,12601,,0,,,yes
4555,12618,,0,,,yes
4556,12619,,0,,both,yes
4557,12620,,0,,both,
4558,12621,,0,,both,
4559,12622,,0,,both,
4560,12624,,0,,both,
4561,12625,,0,,both,
4562,12626,,0,,both,
4563,12627,,0,,both,
4564,12628,,0,,both,yes
4565,12629,,0,,both,yes
4566,12630,,0,,both,yes
4567,12631,,0,,both,yes
4568,12642,,0,,,yes
4569,12643,,0,,both,yes
4570,12650,,0,,both,yes
4571,12651,,0,,both,yes
4572,12652,,0,,both,yes
4573,12670,,0,,both,
4574,12673,,0,,both,
4575,12674,,0,,both,
4576,12675,,0,,both,
4577,12676,,0,,both,
4578,12677,,0,,both,
4579,12678,,0,,both,
4580,12679,,0,,,yes
4581,12680,,0,,,yes
4582,12681,,0,,both,yes
4583,12682,,0,,no,
4584,12687,,0,,both,
4585,12688,,0,,both,
4586,12690,,0,,both,
4587,12691,,0,,both,
4588,12692,,0,,both,
4589,12693,,0,,both,
4590,12694,,0,,both,
4591,12695,,0,,both,
4592,12702,,0,,,yes
4593,12703,,0,both,,
4594,12705,,0,,no,yes
4595,12718,,0,,both,
4596,12719,,0,,both,
4597,12720,,0,,both,
4598,12721,,0,,both,
4599,12722,,0,,both,
4600,12723,,0,,both,
4601,12724,,0,,both,
4602,12726,,0,,both,
4603,12727,,0,,both,
4604,12728,,0,,both,
4605,12729,,0,,both,
4606,12730,,0,,both,
4607,12740,,0,,both,yes
4608,12741,,0,,both,yes
4609,12742,,0,,both,yes
4610,12745,,0,,,yes
4611,12746,,0,,,yes
4612,12748,,0,,,yes
4613,12750,,0,,both,
4614,12751,,0,,both,
4615,12752,,0,,both,
4616,12753,,0,,both,
4617,12754,,0,,both,
4618,12755,,0,,both,yes
4619,12775,,0,,both,yes
4620,12776,,0,,both,
4621,12777,,0,,both,yes
4622,12781,,0,,,yes
4623,12782,,0,,,yes
4624,12784,,0,,right,yes
4625,12797,,0,,,yes
4626,12824,,0,,,yes
4627,12825,,0,,,yes
4628,12828,,0,,,yes
4629,12838,,0,,both,
4630,12839,both,0,,both,
4631,12840,both,0,,both,yes
4632,12841,both,0,,both,
4633,12842,both,0,,both,yes
4634,12843,both,0,,both,yes
4635,12844,both,0,,both,
4636,12845,both,0,,both,
4637,12846,,0,,both,
4638,12848,,0,,both,yes
4639,12849,,0,,,yes
4640,12850,,0,,both,yes
4641,12851,,0,,both,yes
4642,12852,,0,,both,
4643,12853,,0,,both,
4644,12859,,0,,both,
4645,12860,,0,,both,
4646,12869,,0,,,yes
4647,12878,,0,,no,
4648,12892,,0,,both,
4649,12893,,0,,both,yes
4650,12895,,0,,both,
4651,12900,,0,,,yes
4652,12901,,0,,,yes
4653,12905,,0,both,,
4654,12926,,0,,right,
4655,12933,,0,,,yes
4656,12934,,0,,,yes
4657,12942,,0,,both,yes
4658,12943,,0,,both,yes
4659,12944,,0,,both,yes
4660,12945,,0,,both,yes
4661,12946,,0,,both,yes
4662,12952,,0,,both,
4663,12953,,0,,both,
4664,12954,both,0,,both,
4665,12998,,0,,both,
4666,12999,,0,,both,
4667,13059,,0,,,yes
4668,13060,,0,,,yes
4669,13061,,0,,,yes
4670,13062,,0,,,yes
4671,13063,,0,,,yes
4672,13064,,0,,,yes
4673,13085,,0,both,,
4674,13098,,0,,,yes
4675,13115,,0,,,yes
4676,13152,,0,,,yes
4677,13154,,0,,both,
4678,13155,,0,,both,
4679,13156,,0,,both,
4680,13157,,0,,,yes
4681,13158,,0,,,yes
4682,13169,,0,,,yes
4683,13170,,0,,,yes
4684,13171,,0,,,yes
4685,13172,,0,,,yes
4686,13174,,0,,,yes
4687,13175,,0,,,yes
4688,13217,,0,,both,
4689,13223,,0,,,yes
4690,13224,,0,,,yes
4691,13233,,0,,both,
4692,13234,,0,,both,
4693,13235,,0,,both,
4694,13236,,0,,both,
4695,13248,,0,,both,
4696,13249,,0,,both,
4697,13250,,0,,both,
4698,13251,,0,,both,
4699,13252,,0,,both,
4700,13253,,0,,both,
4701,13254,,0,,both,
4702,13255,,0,,no,
4703,13256,,0,,no,
4704,13257,,0,,no,
4705,13258,,0,,no,
4706,13259,,0,,no,
4707,13260,,0,,no,
4708,13261,,0,,both,yes
4709,13262,,0,,both,yes
4710,13264,,0,,,yes
4711,13265,,0,,,yes
4712,13309,,0,,no,
4713,13310,,0,,no,
4714,13312,,0,,,yes
4715,13313,,0,,both,
4716,13323,,0,,,yes
4717,13329,both,0,,,yes
4718,13330,both,0,,,yes
4719,13335,,0,both,,
4720,13349,,0,,both,
4721,13350,,0,,both,
4722,13351,,0,,both,
4723,13353,,0,,right,
4724,13354,,0,,both,
4725,13357,,0,,,yes
4726,13359,,0,,,yes
4727,13360,,0,,,yes
4728,13361,,0,,,yes
4729,13363,,0,,,yes
4730,13365,,0,,both,
4731,13366,,0,,both,
4732,13368,,0,,both,
4733,13369,,0,,both,
4734,13383,,0,,right,
4735,13386,,0,,,yes
4736,13389,both,0,,,yes
4737,13390,,0,,,yes
4738,13407,,0,,,yes
4739,13408,,0,,,yes
4740,13412,,0,,both,
4741,13413,,0,,both,
4742,13414,,0,,both,
4743,13415,,0,,both,
4744,13416,,0,,both,
4745,13417,,0,,both,
4746,13418,,0,,both,
4747,13440,,0,,,yes
4748,13449,,0,,,yes
4749,13456,,0,both,,
4750,13457,,0,both,,yes
4751,13461,,0,,both,
4752,13462,,0,,both,
4753,13463,,0,,both,
4754,13464,,0,,both,
4755,13465,,0,,both,
4756,13466,,0,,,yes
4757,13468,both,0,both,both,yes
4758,13469,both,0,both,both,yes
4759,13477,both,0,,,
4760,13478,both,0,,,
4761,13480,both,0,,,yes
4762,13481,both,0,,,yes
4763,13482,,0,,,yes
4764,13500,,0,,both,yes
4765,13508,,0,,both,
