,column,knn,I,EI,p_norm,p_rand,z_norm,z_rand,p_sim,p_z_sim
166,STREETTYPE_WAY,7,0.24859238405689726,-7.395902669920864e-05,0.0,0.0,56.41189291879625,56.45424941868131,0.002,0.0
167,STREETTYPE_WAY,8,0.2278331357732009,-7.395902669920864e-05,0.0,0.0,55.23435555262114,55.27472720007834,0.002,0.0
168,STREETTYPE_WAY,9,0.207040960800777,-7.395902669920864e-05,0.0,0.0,53.22740997050244,53.2652483594326,0.002,0.0
169,STREETTYPE_WAY,10,0.198673877611498,-7.395902669920864e-05,0.0,0.0,53.81957167689559,53.85675696718194,0.002,0.0
170,SEGMENTTYPE_1,1,-0.0002218770800976261,-7.395902669920864e-05,1.9776589092128527,1.9776586300456145,-0.014000659847843353,-0.014000834807113529,0.034,0.017296761705625885
171,SEGMENTTYPE_1,2,-0.00011093854004881299,-7.395902669920864e-05,1.9924629259846662,1.9924629833742107,-0.004723178269748631,-0.004723142305783905,0.284,0.39294502531093123
172,SEGMENTTYPE_1,3,-7.395902669920867e-05,-7.395902669920864e-05,2.0,2.0,-4.148471499605813e-18,-4.148359247776892e-18,0.868,0.9481403173147565
173,SEGMENTTYPE_1,4,-5.5469270024406515e-05,-7.395902669920864e-05,1.994865594727961,1.99486582991319,0.003217516908579999,0.0032173695273309154,0.368,0.4458211566068644
174,SEGMENTTYPE_1,5,-7.395902669920861e-05,-7.395902669920864e-05,2.0,2.0,5.227909952368972e-18,5.227571585515355e-18,0.718,0.9786034110434002
175,SEGMENTTYPE_1,6,-7.395902669920863e-05,-7.395902669920864e-05,2.0,2.0,2.8472653337983327e-18,2.8470270525517794e-18,0.718,0.9855941032504687
176,SEGMENTTYPE_1,7,-7.395902669920865e-05,-7.395902669920864e-05,2.0,2.0,-3.0744961349683525e-18,-3.074177265288489e-18,0.9,0.980959948029445
177,SEGMENTTYPE_1,8,-8.320390503660972e-05,-7.395902669920864e-05,1.99642461889919,1.9964250607800385,-0.0022405397145581103,-0.0022402628061060927,0.622,0.5573892594572364
178,SEGMENTTYPE_1,9,-8.217669633245403e-05,-7.395902669920864e-05,1.9966299033110269,1.9966303871592632,-0.0021118964820846945,-0.002111593274491062,0.736,0.6438566374150863
179,SEGMENTTYPE_1,10,-8.135492936912957e-05,-7.395902669920864e-05,1.996804058795286,1.996804581253355,-0.0020027604858097506,-0.0020024330831111704,0.536,0.5999517166571243
180,SEGMENTTYPE_2,1,0.4999128727215403,-7.395902669920864e-05,0.0,0.0,47.32448405640579,47.74737287644433,0.002,0.0
181,SEGMENTTYPE_2,2,0.4624189919878731,-7.395902669920864e-05,0.0,0.0,59.07153605544455,59.59818053005808,0.002,0.0
182,SEGMENTTYPE_2,3,0.43936858834157744,-7.395902669920864e-05,0.0,0.0,67.2573779959234,67.85566190455961,0.002,0.0
183,SEGMENTTYPE_2,4,0.41610791210144155,-7.395902669920864e-05,0.0,0.0,72.42238126498144,73.06521796934936,0.002,0.0
184,SEGMENTTYPE_2,5,0.402016076367141,-7.395902669920864e-05,0.0,0.0,77.55345086479076,78.24032632919551,0.002,0.0
185,SEGMENTTYPE_2,6,0.39443490658598623,-7.395902669920864e-05,0.0,0.0,82.88280141405987,83.61526408272245,0.002,0.0
186,SEGMENTTYPE_2,7,0.3787751993842044,-7.395902669920864e-05,0.0,0.0,85.94487654273053,86.70263105615079,0.002,0.0
187,SEGMENTTYPE_2,8,0.3695197348985627,-7.395902669920864e-05,0.0,0.0,89.57276875561091,90.36067986126594,0.002,0.0
188,SEGMENTTYPE_2,9,0.3561767124328255,-7.395902669920864e-05,0.0,0.0,91.55448848319679,92.35795129813492,0.002,0.0
189,SEGMENTTYPE_2,10,0.34950373279317687,-7.395902669920864e-05,0.0,0.0,94.66327764761022,95.49208638903748,0.002,0.0
190,SEGMENTTYPE_3,1,-0.00014791805339841734,-7.395902669920864e-05,1.9888291809033833,1.9888290413095033,-0.007000329923921673,-0.00700041740355676,0.458,0.24225935508783936
191,SEGMENTTYPE_3,2,-7.395902669920861e-05,-7.395902669920864e-05,2.0,2.0,3.461971019389159e-18,3.4619446587064765e-18,0.784,0.9776814709366555
192,SEGMENTTYPE_3,3,-7.395902669920867e-05,-7.395902669920864e-05,2.0,2.0,-4.148471499605813e-18,-4.148359247776892e-18,0.794,0.9676288497447749
193,SEGMENTTYPE_3,4,-5.5469270024406515e-05,-7.395902669920864e-05,1.994865594727961,1.99486582991319,0.003217516908579999,0.0032173695273309154,0.362,0.474368118063907
194,SEGMENTTYPE_3,5,-7.395902669920861e-05,-7.395902669920864e-05,2.0,2.0,5.227909952368972e-18,5.227571585515355e-18,0.732,0.9761708087850174
195,SEGMENTTYPE_3,6,-7.395902669920863e-05,-7.395902669920864e-05,2.0,2.0,2.8472653337983327e-18,2.8470270525517794e-18,0.694,0.9864933362449531
196,SEGMENTTYPE_3,7,-8.452460194195276e-05,-7.395902669920864e-05,1.9961751319829963,1.9961755286763248,-0.002396882874570585,-0.0023966342831782616,0.684,0.5904492429088821
197,SEGMENTTYPE_3,8,-7.395902669920861e-05,-7.395902669920864e-05,2.0,2.0,6.569037302082145e-18,6.568225434326021e-18,0.768,0.9617797453045891
198,SEGMENTTYPE_3,9,-9.039436596569942e-05,-7.395902669920864e-05,1.9932598216530055,1.9932607893430054,-0.004223792964169392,-0.004223186548982127,0.446,0.36618448768042045
199,SEGMENTTYPE_3,10,-8.135492936912957e-05,-7.395902669920864e-05,1.996804058795286,1.996804581253355,-0.0020027604858097506,-0.0020024330831111704,0.678,0.6732785138980982
200,elevation_diff,1,0.4082222351022776,-7.395902669920864e-05,0.0,0.0,38.64583125476677,39.45902741723036,0.002,0.0
201,elevation_diff,2,0.35773042586217274,-7.395902669920864e-05,0.0,0.0,45.70027408286531,46.6609423001805,0.002,0.0
202,elevation_diff,3,0.3189576759201901,-7.395902669920864e-05,0.0,0.0,48.82829710682989,49.85371384938302,0.002,0.0
203,elevation_diff,4,0.29446744979023853,-7.395902669920864e-05,0.0,0.0,51.25497213475976,52.330331142647296,0.002,0.0
204,elevation_diff,5,0.2769928841458166,-7.395902669920864e-05,0.0,0.0,53.43949841282629,54.559615647236164,0.002,0.0
205,elevation_diff,6,0.26731063929667415,-7.395902669920864e-05,0.0,0.0,56.17512430195108,57.351448396163384,0.002,0.0
206,elevation_diff,7,0.2593519187242331,-7.395902669920864e-05,0.0,0.0,58.85277699656537,60.08391567546395,0.002,0.0
207,elevation_diff,8,0.2514956411657382,-7.395902669920864e-05,0.0,0.0,60.96907494459415,62.24319249566107,0.002,0.0
208,elevation_diff,9,0.2451100657424331,-7.395902669920864e-05,0.0,0.0,63.01096326365731,64.32640932578296,0.002,0.0
209,elevation_diff,10,0.24015970848046614,-7.395902669920864e-05,0.0,0.0,65.05365445130346,66.41036469660644,0.002,0.0
210,d_auth_score_SgAsNd,1,0.5475436715741152,-7.395902669920864e-05,0.0,0.0,51.8328087517001,51.8454684322079,0.002,0.0
211,d_auth_score_SgAsNd,2,0.5827431171780253,-7.395902669920864e-05,0.0,0.0,74.43983709423365,74.4565203941725,0.002,0.0
212,d_auth_score_SgAsNd,3,0.6384298342140162,-7.395902669920864e-05,0.0,0.0,97.72401700974177,97.74401732211726,0.002,0.0
213,d_auth_score_SgAsNd,4,0.5969566714814146,-7.395902669920864e-05,0.0,0.0,103.89299234088442,103.91230621735173,0.002,0.0
214,d_auth_score_SgAsNd,5,0.576458450425798,-7.395902669920864e-05,0.0,0.0,111.19916922248264,111.21773631924682,0.002,0.0
215,d_auth_score_SgAsNd,6,0.5631694119198775,-7.395902669920864e-05,0.0,0.0,118.33241919532078,118.3499316731628,0.002,0.0
216,d_auth_score_SgAsNd,7,0.5471120901092136,-7.395902669920864e-05,0.0,0.0,124.13340875864803,124.14929199833499,0.002,0.0
217,d_auth_score_SgAsNd,8,0.5091670373452404,-7.395902669920864e-05,0.0,0.0,123.41694882414465,123.43028565373548,0.002,0.0
218,d_auth_score_SgAsNd,9,0.5029004223961451,-7.395902669920864e-05,0.0,0.0,129.26168538198172,129.2730691670835,0.002,0.0
219,d_auth_score_SgAsNd,10,0.47565831713459933,-7.395902669920864e-05,0.0,0.0,128.82508694917254,128.83386626917138,0.002,0.0
220,d_btw_cntr_SgAsNd,1,0.24675384276732695,-7.395902669920864e-05,0.0,0.0,23.362612030872167,23.43400013031168,0.002,0.0
221,d_btw_cntr_SgAsNd,2,0.21574188618761128,-7.395902669920864e-05,0.0,0.0,27.564903322195057,27.64857349646321,0.002,0.0
222,d_btw_cntr_SgAsNd,3,0.21789361754157782,-7.395902669920864e-05,0.0,0.0,33.36028287634646,33.46089012849841,0.002,0.0
223,d_btw_cntr_SgAsNd,4,0.2225513996760699,-7.395902669920864e-05,0.0,0.0,38.74041549075782,38.856515508293896,0.002,0.0
224,d_btw_cntr_SgAsNd,5,0.21797927843929174,-7.395902669920864e-05,0.0,0.0,42.05720000288857,42.18243728599537,0.002,0.0
225,d_btw_cntr_SgAsNd,6,0.21588276378244453,-7.395902669920864e-05,0.0,0.0,45.37058538044142,45.50482099040808,0.002,0.0
226,d_btw_cntr_SgAsNd,7,0.22258543458246594,-7.395902669920864e-05,0.0,0.0,50.51201426733373,50.660440498375515,0.002,0.0
227,d_btw_cntr_SgAsNd,8,0.2097188099324782,-7.395902669920864e-05,0.0,0.0,50.84426355061055,50.99264602376026,0.002,0.0
228,d_btw_cntr_SgAsNd,9,0.2002841507006377,-7.395902669920864e-05,0.0,0.0,51.49094645743189,51.64017766179555,0.002,0.0
229,d_btw_cntr_SgAsNd,10,0.19586262440586166,-7.395902669920864e-05,0.0,0.0,53.05830329801972,53.21101105579242,0.002,0.0
230,d_clo_cntr_SgAsNd,1,0.7219952201255304,-7.395902669920864e-05,0.0,0.0,68.34490267859344,71.27208364500406,0.002,0.0
231,d_clo_cntr_SgAsNd,2,0.7143313530286548,-7.395902669920864e-05,0.0,0.0,91.24683750682564,95.1528538962361,0.002,0.0
232,d_clo_cntr_SgAsNd,3,0.7016135258922895,-7.395902669920864e-05,0.0,0.0,107.39438111042622,111.98928163057569,0.002,0.0
233,d_clo_cntr_SgAsNd,4,0.690332290384722,-7.395902669920864e-05,0.0,0.0,120.14186126623652,125.27963087201366,0.002,0.0
234,d_clo_cntr_SgAsNd,5,0.6845247793794969,-7.395902669920864e-05,0.0,0.0,132.0425525319945,137.6864215222674,0.002,0.0
235,d_clo_cntr_SgAsNd,6,0.6802275657423746,-7.395902669920864e-05,0.0,0.0,142.92529545958118,149.03125396299444,0.002,0.0
236,d_clo_cntr_SgAsNd,7,0.6737673906532801,-7.395902669920864e-05,0.0,0.0,152.86614823311675,159.39331210572774,0.002,0.0
237,d_clo_cntr_SgAsNd,8,0.6686367050799881,-7.395902669920864e-05,0.0,0.0,162.06517228227312,168.9814571379,0.002,0.0
238,d_clo_cntr_SgAsNd,9,0.6629186613969323,-7.395902669920864e-05,0.0,0.0,170.3855040675095,177.6529933833234,0.002,0.0
239,d_clo_cntr_SgAsNd,10,0.6597790252974401,-7.395902669920864e-05,0.0,0.0,178.68373103700623,186.30112327553118,0.002,0.0
240,d_far_cntr_SgAsNd,1,0.29504903184669,-7.395902669920864e-05,0.0,0.0,27.93382223174056,27.941462516843327,0.002,0.0
241,d_far_cntr_SgAsNd,2,0.3102851663781739,-7.395902669920864e-05,0.0,0.0,39.640366899154195,39.65041135130272,0.002,0.0
242,d_far_cntr_SgAsNd,3,0.2574300928471706,-7.395902669920864e-05,0.0,0.0,39.4114030516222,39.420622607871934,0.002,0.0
243,d_far_cntr_SgAsNd,4,0.23686236514249642,-7.395902669920864e-05,0.0,0.0,41.23075509750251,41.23962672274934,0.002,0.0
244,d_far_cntr_SgAsNd,5,0.22916618852323445,-7.395902669920864e-05,0.0,0.0,44.21488461368501,44.223561271120296,0.002,0.0
245,d_far_cntr_SgAsNd,6,0.22708544716595033,-7.395902669920864e-05,0.0,0.0,47.72416945196207,47.73262899564232,0.002,0.0
246,d_far_cntr_SgAsNd,7,0.23210668613011481,-7.395902669920864e-05,0.0,0.0,52.67198419369536,52.68026509215282,0.002,0.0
247,d_far_cntr_SgAsNd,8,0.2354163399558599,-7.395902669920864e-05,0.0,0.0,57.07218072616766,57.08001815181754,0.002,0.0
248,d_far_cntr_SgAsNd,9,0.22464008290985907,-7.395902669920864e-05,0.0,0.0,57.75028880705053,57.757064506652874,0.002,0.0
249,d_far_cntr_SgAsNd,10,0.22102423127600357,-7.395902669920864e-05,0.0,0.0,59.87189647900437,59.87772843068135,0.002,0.0
250,d_hub_score_SgAsNd,1,0.49606229211705927,-7.395902669920864e-05,0.0,0.0,46.960020976873274,46.9709426579818,0.002,0.0
251,d_hub_score_SgAsNd,2,0.558071931512972,-7.395902669920864e-05,0.0,0.0,71.28872996849965,71.30387539066062,0.002,0.0
252,d_hub_score_SgAsNd,3,0.6253783281935105,-7.395902669920864e-05,0.0,0.0,95.72646333840467,95.744938139031,0.002,0.0
253,d_hub_score_SgAsNd,4,0.5863966226602425,-7.395902669920864e-05,0.0,0.0,102.05537293706308,102.07315474055147,0.002,0.0
254,d_hub_score_SgAsNd,5,0.566575200497668,-7.395902669920864e-05,0.0,0.0,109.29292915131319,109.30990314954707,0.002,0.0
255,d_hub_score_SgAsNd,6,0.5525687593955366,-7.395902669920864e-05,0.0,0.0,116.10531644904947,116.12114513394162,0.002,0.0
256,d_hub_score_SgAsNd,7,0.5337280676709802,-7.395902669920864e-05,0.0,0.0,121.0971392287802,121.11122163808247,0.002,0.0
257,d_hub_score_SgAsNd,8,0.4964971132012518,-7.395902669920864e-05,0.0,0.0,120.346333161178,120.35793468196759,0.002,0.0
258,d_hub_score_SgAsNd,9,0.48812003510305685,-7.395902669920864e-05,0.0,0.0,125.46320609025645,125.47279228040996,0.002,0.0
259,d_hub_score_SgAsNd,10,0.4612451213744453,-7.395902669920864e-05,0.0,0.0,124.9220908943332,124.92914755599689,0.002,0.0
260,d_in_deg_SgAsNd,1,0.4838548376440877,-7.395902669920864e-05,0.0,0.0,45.80456757711986,56.09666542891009,0.002,0.0
261,d_in_deg_SgAsNd,2,0.47995720652309526,-7.395902669920864e-05,0.0,0.0,61.311590244363096,75.08595434191074,0.002,0.0
262,d_in_deg_SgAsNd,3,0.48565542299344056,-7.395902669920864e-05,0.0,0.0,74.3416513623942,91.04081781813525,0.002,0.0
263,d_in_deg_SgAsNd,4,0.4863630058081743,-7.395902669920864e-05,0.0,0.0,84.64790461236774,103.65931014037363,0.002,0.0
264,d_in_deg_SgAsNd,5,0.4789195086546375,-7.395902669920864e-05,0.0,0.0,92.38626449420678,113.13248896356716,0.002,0.0
265,d_in_deg_SgAsNd,6,0.4671322900949871,-7.395902669920864e-05,0.0,0.0,98.15587466005822,120.19432160074079,0.002,0.0
266,d_in_deg_SgAsNd,7,0.4507245209225719,-7.395902669920864e-05,0.0,0.0,102.26713942668641,125.22486426782592,0.002,0.0
267,d_in_deg_SgAsNd,8,0.4363815310419609,-7.395902669920864e-05,0.0,0.0,105.7770392909964,129.51878324888426,0.002,0.0
268,d_in_deg_SgAsNd,9,0.4240180859536649,-7.395902669920864e-05,0.0,0.0,108.98935316780587,133.44804885548027,0.002,0.0
269,d_in_deg_SgAsNd,10,0.41230920689247647,-7.395902669920864e-05,0.0,0.0,111.67057580070635,136.72685059846089,0.002,0.0
270,d_node_ecc_SgAsNd,1,0.7515505883871403,-7.395902669920864e-05,0.0,0.0,71.14236146203206,73.64072754108149,0.002,0.0
271,d_node_ecc_SgAsNd,2,0.7331360356244461,-7.395902669920864e-05,0.0,0.0,93.64865029885125,96.93533068767981,0.002,0.0
272,d_node_ecc_SgAsNd,3,0.7188206472568192,-7.395902669920864e-05,0.0,0.0,110.02795829307898,113.88713022073962,0.002,0.0
273,d_node_ecc_SgAsNd,4,0.7047278279139942,-7.395902669920864e-05,0.0,0.0,122.64691778067153,126.946158298879,0.002,0.0
274,d_node_ecc_SgAsNd,5,0.6974986680648861,-7.395902669920864e-05,0.0,0.0,134.54490213064116,139.2583965332768,0.002,0.0
275,d_node_ecc_SgAsNd,6,0.6928998780320762,-7.395902669920864e-05,0.0,0.0,145.58763548414086,150.68493004928595,0.002,0.0
276,d_node_ecc_SgAsNd,7,0.6856412241686158,-7.395902669920864e-05,0.0,0.0,155.55981966647818,161.00279618308184,0.002,0.0
277,d_node_ecc_SgAsNd,8,0.680821767581853,-7.395902669920864e-05,0.0,0.0,165.0182794474969,170.78855695985266,0.002,0.0
278,d_node_ecc_SgAsNd,9,0.6744571094762437,-7.395902669920864e-05,0.0,0.0,173.35082258175487,179.40861629705344,0.002,0.0
279,d_node_ecc_SgAsNd,10,0.6711364340361096,-7.395902669920864e-05,0.0,0.0,181.75924060739388,188.10684840036342,0.002,0.0
280,d_out_deg_SgAsNd,1,0.4763592669196214,-7.395902669920864e-05,0.0,0.0,45.09510085775977,55.418059738383946,0.002,0.0
281,d_out_deg_SgAsNd,2,0.47173930303389244,-7.395902669920864e-05,0.0,0.0,60.26196520424587,74.05477036672515,0.002,0.0
282,d_out_deg_SgAsNd,3,0.4772131562485129,-7.395902669920864e-05,0.0,0.0,73.0495490636831,89.7666531487052,0.002,0.0
283,d_out_deg_SgAsNd,4,0.47825137272311635,-7.395902669920864e-05,0.0,0.0,83.23634917297468,102.28185514810602,0.002,0.0
284,d_out_deg_SgAsNd,5,0.47015716017035314,-7.395902669920864e-05,0.0,0.0,90.69621922369787,111.44549226461963,0.002,0.0
285,d_out_deg_SgAsNd,6,0.4584435491504692,-7.395902669920864e-05,0.0,0.0,96.33044752010213,118.36533628603826,0.002,0.0
286,d_out_deg_SgAsNd,7,0.4429221093090704,-7.395902669920864e-05,0.0,0.0,100.49710170066713,123.48130500004574,0.002,0.0
287,d_out_deg_SgAsNd,8,0.4270043755728568,-7.395902669920864e-05,0.0,0.0,103.50444159188814,127.17257207123542,0.002,0.0
288,d_out_deg_SgAsNd,9,0.4132861195546528,-7.395902669920864e-05,0.0,0.0,106.23129606701514,130.51897640533966,0.002,0.0
289,d_out_deg_SgAsNd,10,0.4022710839097823,-7.395902669920864e-05,0.0,0.0,108.95231990163926,133.85804273626667,0.002,0.0
290,d_page_rank_SgAsNd,1,0.3448952337737214,-7.395902669920864e-05,0.0,0.0,32.65183806451751,36.627030682337754,0.002,0.0
291,d_page_rank_SgAsNd,2,0.3421808789369153,-7.395902669920864e-05,0.0,0.0,43.71422084718642,49.035016901611954,0.002,0.0
292,d_page_rank_SgAsNd,3,0.3448883907934026,-7.395902669920864e-05,0.0,0.0,52.7970340950364,59.2219550034522,0.002,0.0
293,d_page_rank_SgAsNd,4,0.34248104792281975,-7.395902669920864e-05,0.0,0.0,59.61011528512241,66.8625784066602,0.002,0.0
294,d_page_rank_SgAsNd,5,0.3318547097158181,-7.395902669920864e-05,0.0,0.0,64.02101876691417,71.80843820251164,0.002,0.0
295,d_page_rank_SgAsNd,6,0.3168629242112185,-7.395902669920864e-05,0.0,0.0,66.58561833180445,74.68321589984924,0.002,0.0
296,d_page_rank_SgAsNd,7,0.29619203308938347,-7.395902669920864e-05,0.0,0.0,67.21024331433084,75.38188980553362,0.002,0.0
297,d_page_rank_SgAsNd,8,0.27890867405804265,-7.395902669920864e-05,0.0,0.0,67.61275230303112,75.83142559900853,0.002,0.0
298,d_page_rank_SgAsNd,9,0.26360534323007645,-7.395902669920864e-05,0.0,0.0,67.76414916727562,75.9992982821268,0.002,0.0
299,d_page_rank_SgAsNd,10,0.2489210323332061,-7.395902669920864e-05,0.0,0.0,67.42616177039147,75.61833037324422,0.002,0.0
300,ud_art_pt_SgAsNd,1,0.05673861966290165,-7.395902669920864e-05,1.511437157653006e-07,1.3247269947669338e-07,5.377393570543334,5.40109225252544,0.002,3.010444538098511e-07
301,ud_art_pt_SgAsNd,2,0.08799593212125846,-7.395902669920864e-05,0.0,0.0,11.248655225843082,11.29800034011194,0.002,0.0
302,ud_art_pt_SgAsNd,3,0.09011669116107755,-7.395902669920864e-05,0.0,0.0,13.803821882303485,13.86410420653545,0.002,0.0
303,ud_art_pt_SgAsNd,4,0.08948791272551063,-7.395902669920864e-05,0.0,0.0,15.585215197532742,15.652981183813877,0.002,0.0
304,ud_art_pt_SgAsNd,5,0.09230565199233606,-7.395902669920864e-05,0.0,0.0,17.81779450728211,17.8949265445248,0.002,0.0
305,ud_art_pt_SgAsNd,6,0.09149677322001082,-7.395902669920864e-05,0.0,0.0,19.238195837138292,19.32110707766307,0.002,0.0
306,ud_art_pt_SgAsNd,7,0.08373153639845171,-7.395902669920864e-05,0.0,0.0,19.011928093304338,19.093478282486988,0.002,0.0
307,ud_art_pt_SgAsNd,8,0.08090758965432593,-7.395902669920864e-05,0.0,0.0,19.626258923518165,19.710048856140688,0.002,0.0
308,ud_art_pt_SgAsNd,9,0.08052763405243818,-7.395902669920864e-05,0.0,0.0,20.71417183596694,20.80218684502439,0.002,0.0
309,ud_art_pt_SgAsNd,10,0.07673026712191203,-7.395902669920864e-05,0.0,0.0,20.798065650487956,20.88601755889858,0.002,0.0
310,ud_auth_score_SgAsNd,1,0.4101401504162785,-7.395902669920864e-05,0.0,0.0,38.82736474112201,38.83484183564639,0.002,0.0
311,ud_auth_score_SgAsNd,2,0.46684753924725125,-7.395902669920864e-05,0.0,0.0,59.63716865272353,59.64745324239913,0.002,0.0
312,ud_auth_score_SgAsNd,3,0.5582281221791294,-7.395902669920864e-05,0.0,0.0,85.44901793522115,85.46209152750862,0.002,0.0
313,ud_auth_score_SgAsNd,4,0.518880584109373,-7.395902669920864e-05,0.0,0.0,90.30648951699035,90.31861243402781,0.002,0.0
314,ud_auth_score_SgAsNd,5,0.503470265942564,-7.395902669920864e-05,0.0,0.0,97.12151227809598,97.13271181601209,0.002,0.0
315,ud_auth_score_SgAsNd,6,0.4966172925390561,-7.395902669920864e-05,0.0,0.0,104.35041124789774,104.36046436405844,0.002,0.0
316,ud_auth_score_SgAsNd,7,0.4858731743970546,-7.395902669920864e-05,0.0,0.0,110.24088469295195,110.24929631702084,0.002,0.0
317,ud_auth_score_SgAsNd,8,0.4388108565562702,-7.395902669920864e-05,0.0,0.0,106.36579774684098,106.37179843620224,0.002,0.0
318,ud_auth_score_SgAsNd,9,0.439233811793906,-7.395902669920864e-05,0.0,0.0,112.89971210270015,112.90382428573325,0.002,0.0
319,ud_auth_score_SgAsNd,10,0.41000527247796886,-7.395902669920864e-05,0.0,0.0,111.04668592367497,111.04851906893987,0.002,0.0
320,ud_bridge_SgAsNd,1,0.4691998567744959,-7.395902669920864e-05,0.0,0.0,44.41745222833173,44.54277277330844,0.002,0.0
321,ud_bridge_SgAsNd,2,0.35881201182472267,-7.395902669920864e-05,0.0,0.0,45.83841877035444,45.96681997711231,0.002,0.0
322,ud_bridge_SgAsNd,3,0.3009694360848353,-7.395902669920864e-05,0.0,0.0,46.07516850484709,46.203330004420074,0.002,0.0
323,ud_bridge_SgAsNd,4,0.2772385057223603,-7.395902669920864e-05,0.0,0.0,48.25685702538553,48.39017518409677,0.002,0.0
324,ud_bridge_SgAsNd,5,0.2417679417758552,-7.395902669920864e-05,0.0,0.0,46.64545828042629,46.77343499022171,0.002,0.0
